שנה,מזהה רמה 1,שם רמה 1,מזהה רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,קוד תקנה,שם תקנה מלא,"תקנה פעילה / פש""ח",סוג הוצאה,מקורי - נטו,מקורי - הוצאה מותנית,מקורי - הכנסה מיועדת,מקורי - הרשאה,מקורי - שיא כא,מקורי - עבצ,מקורי - כמויות,תקציב מאושר - הוצאות נטו,תקציב מאושר - הוצאה מותנית בהכנסה,תקציב מאושר - הכנסה מיועדת,תקציב מאושר - הרשאה להתחייב,תקציב מאושר - שיא כא,תקציב מאושר - עבצ,תקציב מאושר - כמויות,ביצוע - מזומן
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240434,"ביה""ח תל-השומר בי""ס",24043401,"שכ""א",תקנה פעילה,הוצאה,"3,451",697,0,0,17,0,0,"5,083",697,0,0,17,0,0,"6,308"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240434,"ביה""ח תל-השומר בי""ס",24043403,שעות נוספות,תקנה פעילה,הוצאה,66,0,0,0,0,0,"1,008",393,0,0,0,0,0,"1,008",-656
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240434,"ביה""ח תל-השומר בי""ס",24043440,הכנסה מתלמידות,תקנה פעילה,הכנסה,0,0,"-1,500",0,0,0,0,0,0,"-2,059",0,0,0,0,"-1,870"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240434,"ביה""ח תל-השומר בי""ס",24043441,הכנסות ממוסדות להשכלה גבוהה,תקנה פעילה,הכנסה,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240434,"ביה""ח תל-השומר בי""ס",24043460,תפעול,תקנה פעילה,הוצאה,601,889,0,0,0,0,0,768,"1,362",0,0,0,0,0,"2,418"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240440,וולפסון תל גיבורים,24044001,"שכ""א",תקנה פעילה,הוצאה,"3,300",65,0,0,15,0,0,"3,571",65,0,0,16,0,0,"3,819"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240440,וולפסון תל גיבורים,24044003,שעות נוספות,תקנה פעילה,הוצאה,16,0,0,0,0,0,634,160,0,0,0,0,0,634,160
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240440,וולפסון תל גיבורים,24044040,הכנסה מתלמידות,תקנה פעילה,הכנסה,0,0,-844,0,0,0,0,0,0,"-1,291",0,0,0,0,"-1,243"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240440,וולפסון תל גיבורים,24044041,הכנסות ממוסדות להשכלה גבוהה,תקנה פעילה,הכנסה,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240440,וולפסון תל גיבורים,24044060,תפעול,תקנה פעילה,הוצאה,379,839,0,0,0,0,0,387,"1,226",0,0,0,0,0,"1,613"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240442,"אסף הרופא בי""ס לאחיות",24044201,"שכ""א",תקנה פעילה,הוצאה,"3,287",0,0,0,14,0,0,"4,047",0,0,0,14,0,0,"4,610"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240442,"אסף הרופא בי""ס לאחיות",24044203,שעות נוספות,תקנה פעילה,הוצאה,52,0,0,0,0,0,"1,447",631,0,0,0,0,0,"1,447",631
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240442,"אסף הרופא בי""ס לאחיות",24044240,הכנסות מתלמידות,תקנה פעילה,הכנסה,0,0,-622,0,0,0,0,0,0,"-1,443",0,0,0,0,"-1,448"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240442,"אסף הרופא בי""ס לאחיות",24044241,הכנסות ממוסדות להשכלה גבוהה,תקנה פעילה,הכנסה,0,0,-65,0,0,0,0,0,0,-65,0,0,0,0,-65
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240442,"אסף הרופא בי""ס לאחיות",24044260,תפעול,תקנה פעילה,הוצאה,994,687,0,0,0,0,0,994,"1,508",0,0,0,0,0,"2,502"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240443,אסף הרופא בית ספר,24044301,שיא כח אדם פארה 2,תקנה פעילה,הוצאה,239,0,0,0,2,0,0,344,0,0,0,2,0,0,360
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240444,מרכז הדרכה ארצי,24044440,הכנסות מתלמידים,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240446,אסף הרופא- תל השומר,24044601,"שכ""א",תקנה פעילה,הוצאה,"1,705",0,0,0,9,0,0,944,0,0,0,9,0,0,867
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240450,בית ספר לאחיות אשקלון,24045001,"שכ""א",תקנה פעילה,הוצאה,"1,891",890,0,0,19,0,0,"2,077",890,0,0,19,0,0,"3,163"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240450,בית ספר לאחיות אשקלון,24045003,"שעות נוספות - מנמ""ש",תקנה פעילה,הוצאה,27,0,0,0,0,0,258,233,0,0,0,0,0,258,219
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240450,בית ספר לאחיות אשקלון,24045040,הכנסה מתלמידות,תקנה פעילה,הכנסה,0,0,"-1,600",0,0,0,0,0,0,"-1,600",0,0,0,0,"-1,600"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240450,בית ספר לאחיות אשקלון,24045060,תפעול,תקנה פעילה,הוצאה,127,710,0,0,0,0,0,544,710,0,0,0,0,0,"1,254"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240450,בית ספר לאחיות אשקלון,24045072,"עב""צ ח""ע",תקנה פעילה,הוצאה,92,0,0,0,0,5,0,0,0,0,0,0,5,0,60
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240462,המופיליה,24046201,"שכ""א - היחידה",תקנה פעילה,הוצאה,"1,257",0,0,0,6,0,0,"1,831",0,0,0,6,0,0,"1,813"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240462,המופיליה,24046202,"עב""צ - המופיליה",תקנה פעילה,הוצאה,372,0,0,0,0,29,0,0,0,0,0,0,29,0,0
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240462,המופיליה,24046220,תרופות לחולי אמופיליה,תקנה פעילה,הוצאה,195,0,0,0,0,0,0,180,0,0,0,0,0,0,183
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240463,הסדר התמחות רופאים,24046301,הסדר התמחות רופאים,תקנה פעילה,הוצאה,934,0,0,0,16,0,0,"1,030",0,0,0,16,0,0,"1,091"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240464,מידע על הרעלות,24046401,מידע הרעלות,תקנה פעילה,הוצאה,"1,143",0,0,0,5,0,0,"1,088",0,0,0,5,0,0,"1,088"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240470,מכון לרעלים תל השומר,24047001,"שכ""א מכון לרעלים תה""ש",תקנה פעילה,הוצאה,"1,383",0,0,0,9,0,0,"1,698",0,0,0,9,0,0,"1,666"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240470,מכון לרעלים תל השומר,24047004,כוננויות,תקנה פעילה,הוצאה,469,0,0,0,0,0,"5,962",387,0,0,0,0,0,"5,962",409
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240470,מכון לרעלים תל השומר,24047007,החזר הוצאות רכב,תקנה פעילה,הוצאה,85,46,0,0,0,0,7,49,46,0,0,0,0,7,97
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240470,מכון לרעלים תל השומר,24047008,פרמיות ושכר עידוד,תקנה פעילה,הוצאה,199,0,0,0,0,0,"2,247",233,0,0,0,0,0,"2,247",228
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240470,מכון לרעלים תל השומר,24047060,תפעול,תקנה פעילה,הוצאה,46,159,0,0,0,0,0,65,159,0,0,0,0,0,224
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2404,"יחידות מסונפות לבתיה""ח",240470,מכון לרעלים תל השומר,24047092,הכנסות ממכירת שירותים,תקנה פעילה,הכנסה,0,0,-205,0,0,0,0,0,0,-205,0,0,0,0,-205
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240704,העסקת מתמחים,24070401,המרת חודשי עבודה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070708,מרכז ארצי להשתלות,תקנה פעילה,הוצאה,"3,038","7,110",0,0,0,0,0,"5,538","9,862",0,0,0,0,0,"13,160"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070709,הכנסות מרכז ארצי,תקנה פעילה,הכנסה,0,0,"-7,110",0,0,0,0,0,0,"-12,500",0,0,0,0,"-11,840"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070711,פעולות מרכזיות - מנהל,תקנה פעילה,הוצאה,"1,744",0,0,0,0,0,0,"54,862","1,638",0,0,0,0,0,"20,122"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070712,שירותי בריאות לחסרי,תקנה פעילה,הוצאה,"3,915",0,0,0,0,0,0,"6,211","1,000",0,0,0,0,0,"4,427"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070713,"טיפול באח""מים",תקנה פעילה,הוצאה,"13,882",0,0,0,0,0,0,"13,283",0,0,0,0,0,0,"13,286"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070714,קניית שירותים- מקרים,תקנה פעילה,הוצאה,"1,180",0,0,0,0,0,0,"16,622",0,0,0,0,0,0,"14,489"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070715,בטיחות ילדים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"5,500",0,0,"21,000",0,0,0,"4,000"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070716,חוק החולה הנוטה למות,תקנה פעילה,הוצאה,103,0,0,0,0,0,0,105,0,0,0,0,0,0,24
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070717,מכון לואיס מכשירים,תקנה פעילה,הוצאה,"49,373",0,0,0,0,0,0,"50,421",0,0,0,0,0,0,"49,816"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070718,מכשירי שיקום רפואיים,תקנה פעילה,הוצאה,"81,614",0,0,0,0,0,0,"91,135",0,0,0,0,0,0,"83,975"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070721,קניות - התפתחות הילד,תקנה פעילה,הוצאה,"1,152",149,0,0,0,0,0,"1,448",50,0,0,0,0,0,697
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070722,הכנסות התפתחות הילד,תקנה פעילה,הכנסה,0,0,-149,0,0,0,0,0,0,-50,0,0,0,0,-31
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070723,השתתפות משרד החינוך,תקנה פעילה,הכנסה,-750,0,0,0,0,0,0,-750,0,0,0,0,0,0,-957
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070730,סייעות לילדים,תקנה פעילה,הוצאה,"2,085",0,0,0,0,0,0,38,0,0,0,0,0,0,107
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070732,מרכזים לנפגעות תקיפה,תקנה פעילה,הוצאה,"1,864",0,0,0,0,0,0,"2,261",0,0,0,0,0,0,"2,133"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070733,מניעת אלימות נגד,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070734,תוכנית מיזעור נזקי,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"4,500",0,0,0,0,0,0,"3,313"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070735,"השתתפות משרד רה""מ",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070736,פרוייקט מניעת אלימות,תקנה פעילה,הוצאה,"2,220",0,0,0,0,0,0,"5,802",0,0,0,0,0,0,"2,183"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240707,מינהל הרפואה,24070737,השתתפות משרד הרווחה,תקנה פעילה,הכנסה,"-1,132",0,0,0,0,0,0,"-1,132",0,0,0,0,0,0,"-1,086"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240708,העסקת מתמחים,24070801,העסקת מתמחים במקצועות,תקנה פעילה,הוצאה,"14,890","31,012",0,0,0,"4,693",0,"43,887","31,012",0,0,0,"4,693",0,"74,961"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240708,העסקת מתמחים,24070818,העברת הכנסות מאשפוז,תקנה פעילה,הכנסה,0,0,"-31,012",0,0,0,0,0,0,"-31,012",0,0,0,0,"-28,512"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240708,העסקת מתמחים,24070820,השתתפות משרד הקליטה,תקנה פעילה,הכנסה,"-1,188",0,0,0,0,0,0,"-1,188",0,0,0,0,0,0,"-5,468"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240710,האגף לגריאטריה,24071001,קניית שירותי אשפוז,תקנה פעילה,הוצאה,"1,379,939","623,565",0,0,0,0,0,"1,419,100","637,900",0,0,0,0,0,"2,054,731"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240710,האגף לגריאטריה,24071002,הכנסות מרנטות וממשפחות,תקנה פעילה,הכנסה,0,0,"-283,904",0,0,0,0,0,0,"-273,600",0,0,0,0,"-274,621"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240710,האגף לגריאטריה,24071003,הכנסות מחוק הסיעוד,תקנה פעילה,הכנסה,0,0,"-97,930",0,0,0,0,0,0,"-117,000",0,0,0,0,"-117,000"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240710,האגף לגריאטריה,24071004,הכנסות מביטוח לאומי,תקנה פעילה,הכנסה,0,0,"-241,731",0,0,0,0,0,0,"-247,300",0,0,0,0,"-249,144"
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240710,האגף לגריאטריה,24071022,"אש""ל",תקנה פעילה,הוצאה,"1,357",0,0,0,0,0,0,"4,387",0,0,0,0,0,0,819
2014,2,שירותים חברתיים,21,בריאות,24,משרד הבריאות,2407,מינהל רפואה,240710,האגף לגריאטריה,24071023,השתתפות משרד הגמלאים,תקנה פעילה,הכנסה,"-1,000",0,0,0,0,0,0,"-1,750",0,0,0,0,0,0,0
