שנה,מזהה רמה 1,שם רמה 1,מזהה רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,מקורי - נטו,מקורי - הוצאה מותנית,מקורי - הכנסה מיועדת,מקורי - הרשאה,מקורי - שיא כא,מקורי - עבצ
2015,1,בטחון וסדר ציבורי,11,בטחון,15,משרד הבטחון,1501,בטחון,150102,תקציב הביטחון," 	50,622,550 "," 	7,321,789 "," 	-7,321,789 "," 	22,000,000 "," 	2,122 ", 	-00 
2015,5,ענפי משק,51,תיירות,37,משרד התיירות,3701,מינהל ושירותים כלליים,370102,מנהלה," 	18,647 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,37,משרד התיירות,3702,פיתוח המוצר התיירותי,370208,הכשרת כח אדם ושירותי," 	4,726 "," 	1,000 "," 	-1,000 ", 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,37,משרד התיירות,3702,פיתוח המוצר התיירותי,370212,"קבר הרשב""י"," 	9,013 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,37,משרד התיירות,3703,המינהל לשיווק התיירות,370304,שיווק תיירות בישראל," 	14,536 ", 	40 , 	-40 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,37,משרד התיירות,3703,המינהל לשיווק התיירות,370316,פעולות שיווק תיירות," 	75,217 "," 	3,024 "," 	-3,024 "," 	15,000 ", 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,37,משרד התיירות,3704,פעולות תכנון וכלכלה,370405,"פעולות תכנון, פיתוח", 	697 ," 	1,350 "," 	-1,350 ", 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,37,משרד התיירות,3704,פעולות תכנון וכלכלה,370408,"אסטרטגיה, מדיניות,"," 	21,688 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,37,משרד התיירות,3706,רזרבה,370601,רזרבה," 	5,613 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,37,משרד התיירות,3709,אשראי לענף המלונאות,370901,אשראי לענף המלונאות," 	17,250 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,78,פיתוח תיירות,7801,פיתוח,780104,פיתוח תשתיות תיירותיות," 	125,850 ", 	-00 , 	-00 ," 	110,000 ", 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,78,פיתוח תיירות,7801,פיתוח,780111,רזרבה להתיקרויות," 	20,906 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,78,פיתוח תיירות,7802,השקעות בפיתוח אכסון,780201,"מענקים עפ""י חוק"," 	110,000 ", 	-00 , 	-00 ," 	100,000 ", 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,78,פיתוח תיירות,7803,ים המלח,780301,החברה להגנות ים המלח," 	109,000 "," 	50,000 "," 	-50,000 "," 	9,000 ", 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,78,פיתוח תיירות,7803,ים המלח,780302,פיתוח ים המלח," 	81,378 ", 	-00 , 	-00 ," 	303,000 ", 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,78,פיתוח תיירות,7803,ים המלח,780303,קציר ים המלח," 	250,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3301,הוצאות שוטפות לפעילות,330101,הוצאות שכר," 	201,037 "," 	36,939 "," 	-36,939 ", 	-00 , 	828 ," 	2,272 "
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3301,הוצאות שוטפות לפעילות,330102,הוצאות לתפעול ולפעילות," 	196,330 "," 	79,000 "," 	-79,000 "," 	16,000 ", 	-00 , 	-00 
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330201,הוצאות שכר," 	175,551 "," 	41,761 "," 	-41,761 ", 	-00 , 	550 ," 	2,240 "
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות תפעול ופעולות," 	58,937 "," 	52,459 "," 	-52,459 "," 	7,000 ", 	-00 , 	-00 
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3303,רזרבות,330301,רזרבה להתייקרויות," 	30,908 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3303,רזרבות,330302,רזרבה להתייקרויות," 	14,692 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3304,הרשות לפיתוח והתיישבות,330401,שכר - רשות הבודאים," 	15,500 ", 	-00 , 	-00 , 	-00 , 	17 , 	530 
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3304,הרשות לפיתוח והתיישבות,330402,תפעול רשות הבדואים," 	7,500 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3305,היחידה לשילוב,330501,היחידה לשילוב," 	6,649 ", 	-00 , 	-00 , 	-00 , 	-00 , 	103 
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330601,תמיכות ומחקרים שנתים," 	376,830 "," 	3,700 "," 	-3,700 "," 	8,000 ", 	-00 , 	-00 
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים רב," 	464,506 ", 	-00 , 	-00 ," 	586,209 ", 	-00 , 	-00 
2015,5,ענפי משק,52,חקלאות,33,משרד החקלאות,3307,תמיכות לפי חוק צער,330701,תמיכות לפי חוק צער," 	4,500 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3630,שכר ותפעול,363001,שכר," 	302,631 ", 	-00 , 	-00 , 	-00 ," 	1,376 ", 	503 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3630,שכר ותפעול,363002,תפעול," 	141,052 "," 	12,041 "," 	-12,041 ", 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3630,שכר ותפעול,363003,מטה- מדען ראשי," 	27,540 ", 	500 , 	-500 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3640,"רגולציה, מחקר ואכיפה -",364001,היחידה ליחסי עבודה," 	5,941 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3640,"רגולציה, מחקר ואכיפה -",364002,רשם האגודות השיתופיות," 	2,326 ", 	900 , 	-900 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3640,"רגולציה, מחקר ואכיפה -",364003,מנהל הבטיחות והבריאות," 	10,973 ", 	-00 , 	-00 ," 	9,441 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3640,"רגולציה, מחקר ואכיפה -",364004,רשם המהנדסים, 	50 ," 	2,500 "," 	-2,500 ", 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3640,"רגולציה, מחקר ואכיפה -",364005,מינהל הסדרת ואכיפת," 	10,452 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3640,"רגולציה, מחקר ואכיפה -",364006,מינהל מחקר וכלכלה," 	8,024 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3640,"רגולציה, מחקר ואכיפה -",364007,נציבות שוויון, 	723 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3640,"רגולציה, מחקר ואכיפה -",364008,היחידה לכוח אדם בשעת, 	126 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3640,"רגולציה, מחקר ואכיפה -",364009,מטה תחום התעסוקה," 	6,500 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3641,עידוד תעסוקת הורים,364101,סבסוד שהות ילדי הורים," 	1,393,826 ", 	-00 , 	-00 ," 	222,785 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3642,עידוד תעסוקת אוכלוסיות,364201,עידוד תעסוקת אוכלוסיות," 	260,877 ", 	-00 , 	-00 ," 	126,774 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3643,שירות התעסוקה,364301,שכר," 	100,862 ", 	-00 , 	-00 , 	-00 , 	525 , 	120 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3643,שירות התעסוקה,364302,תפעול ופעולות," 	81,460 "," 	3,995 "," 	-3,995 ", 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3643,שירות התעסוקה,364303,כלים תומכי השמה," 	19,577 ", 	-00 , 	-00 , 	-00 , 	-00 , 	240 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3644,הכשרה מקצועית -,364403,"הכשרה מקצועית, לרבות"," 	200,770 "," 	13,800 "," 	-13,800 "," 	45,000 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3644,הכשרה מקצועית -,364405,הכשרת נוער - בתי," 	499,796 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3644,הכשרה מקצועית -,364406,הכשרת הנדסאים וטכנאים," 	195,796 "," 	12,360 "," 	-12,360 "," 	194,250 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3645,רזרבה להתייקרויות,364501,עתודה ליישום מדיניות," 	95,523 ", 	-00 , 	-00 , 	-00 , 	16 , 	455 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3645,רזרבה להתייקרויות,364502,רזרבה להתייקרויות," 	168,880 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,36,משרד הכלכלה,3660,מנהלת השירות,366001,מנהלת השירות," 	146,444 ", 	-00 , 	-00 , 	-00 , 	8 , 	118 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3830,המדען הראשי,383001,מענקי מחקר ופיתוח," 	442,073 "," 	452,000 "," 	-452,000 "," 	889,500 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3830,המדען הראשי,383002,"מענקי מו""פ לשלבים"," 	485,700 ", 	-00 , 	-00 ," 	545,500 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3830,המדען הראשי,383003,"תשתיות מו""פ"," 	61,600 ", 	-00 , 	-00 ," 	15,000 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3830,המדען הראשי,383004,"מו""פ בין-לאומי"," 	306,560 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3830,המדען הראשי,383010,רזרבה," 	30,399 ", 	-00 , 	-00 ," 	80,000 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3840,עידוד המגזר העסקי,384001,החוק לעידוד השקעות הון," 	448,044 ", 	-00 , 	-00 ," 	333,000 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3840,עידוד המגזר העסקי,384002,מסלולי תמיכה מינהליים," 	189,961 ", 	-00 , 	-00 ," 	177,000 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3840,עידוד המגזר העסקי,384003,עסקים קטנים ובינוניים," 	119,043 ", 	-00 , 	-00 ," 	53,000 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3840,עידוד המגזר העסקי,384004,קידום יצוא וסחר חוץ," 	113,161 "," 	27,898 "," 	-27,898 "," 	30,000 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום," 	60,639 ", 	-00 , 	-00 ," 	294,000 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3850,תמיכות בגופים ציבוריים,385001,"תקינה, איכות והסמכה"," 	3,390 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3860,מלאי חירום,386001,מלאי חירום," 	19,271 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,38,תמיכות בענפי המשק,3880,רזרבה,388001,רזרבה," 	51,673 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,76,תעשיה,7610,השקעה בפיתוח תשתיות,761001,השקעה בפיתוח תשתיות," 	132,141 "," 	50,000 "," 	-50,000 "," 	170,000 ", 	-00 , 	-00 
2015,5,ענפי משק,53,תעשיה ותעסוקה,76,תעשיה,7680,רזרבה,768001,רזרבה," 	4,087 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,54,הגנת הסביבה,26,המשרד להגנת הסביבה,2611,שכר ותפעול,261101,שכר," 	137,968 ", 	-00 , 	-00 , 	-00 , 	465 , 	853 
2015,5,ענפי משק,54,הגנת הסביבה,26,המשרד להגנת הסביבה,2611,שכר ותפעול,261102,תפעול," 	57,811 ", 	200 , 	-200 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,54,הגנת הסביבה,26,המשרד להגנת הסביבה,2612,פעולות,261201,פעולות יחידות המשרד," 	108,001 "," 	2,690 "," 	-2,690 ", 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,54,הגנת הסביבה,26,המשרד להגנת הסביבה,2613,קרנות,261304,הקרן למניעת זיהום הים," 	5,500 "," 	30,000 "," 	-30,000 ", 	-00 , 	18 , 	48 
2015,5,ענפי משק,54,הגנת הסביבה,26,המשרד להגנת הסביבה,2626,רזרבות,262601,רזרבות," 	8,489 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,55,תקשורת,39,משרד התקשורת,3911,מנהל,391101,שכר," 	39,521 ", 	-00 , 	-00 , 	-00 , 	99 , 	634 
2015,5,ענפי משק,55,תקשורת,39,משרד התקשורת,3911,מנהל,391102,מנהל וארגון," 	17,870 ", 	85 , 	-85 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,55,תקשורת,39,משרד התקשורת,3911,מנהל,391103,חשבות, 	300 ," 	20,000 "," 	-20,000 ", 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,55,תקשורת,39,משרד התקשורת,3911,מנהל,391104,אגף הספקטרום, 	150 , 	150 , 	-150 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,55,תקשורת,39,משרד התקשורת,3911,מנהל,391105,המועצה לשידורי הכבלים," 	8,592 ", 	-00 , 	-00 , 	-00 , 	-00 , 	138 
2015,5,ענפי משק,55,תקשורת,39,משרד התקשורת,3912,רזרבה,391201,רזרבה," 	1,849 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,61,ריבית,45,תשלום ריבית ועמלות,4505,מלוות פנים,450501,ביטוח לאומי," 	7,962,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,61,ריבית,45,תשלום ריבית ועמלות,4505,מלוות פנים,450502,מלוות סחירים," 	16,800,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,61,ריבית,45,תשלום ריבית ועמלות,4505,מלוות פנים,450503,מלוות לא סחירים," 	8,999,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,61,ריבית,45,תשלום ריבית ועמלות,4506,מלוות חוץ,450601,מלוות העצמאות והפיתוח," 	1,028,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,61,ריבית,45,תשלום ריבית ועמלות,4506,מלוות חוץ,450602,מלוות באמצעות ערבויות," 	3,089,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,61,ריבית,45,תשלום ריבית ועמלות,4506,מלוות חוץ,450603,מלוות אחרים," 	2,049,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,62,קרן,84,תשלום חובות,8405,מלוות פנים,840502,מלוות סחירים," 	33,223,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,62,קרן,84,תשלום חובות,8405,מלוות פנים,840503,מלוות לא סחירים," 	13,062,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,62,קרן,84,תשלום חובות,8406,מלוות חוץ,840601,מלוות העצמאות והפיתוח," 	5,140,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,62,קרן,84,תשלום חובות,8406,מלוות חוץ,840602,מלוות באמצעות ערבויות," 	875,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,62,קרן,84,תשלום חובות,8406,מלוות חוץ,840603,מלוות אחרים," 	4,915,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,6,החזרי חוב,63,קרן - ביטוח לאומי,84,תשלום חובות,8405,מלוות פנים,840501,ביטוח לאומי," 	11,400,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,71,גמלאות,12,גמלאות ופיצויים,1211,גמלאות,121101,גמלאות מקופת המדינה," 	10,831,095 "," 	519,036 "," 	-519,036 ", 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,71,גמלאות,12,גמלאות ופיצויים,1211,גמלאות,121102,"גמלאות עפ""י הסכמים"," 	953,353 "," 	196,287 "," 	-196,287 ", 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,71,גמלאות,12,גמלאות ופיצויים,1212,הסדר קרנות הפנסיה,121201,הסדר קרנות הפנסיה," 	2,696,706 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,71,גמלאות,12,גמלאות ופיצויים,1213,תפעול מנהלת הגמלאות,121301,תפעול מנהלת הגמלאות," 	34,526 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,71,גמלאות,12,גמלאות ופיצויים,1220,רזרבה,122001,רזרבה," 	42,566 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,13,הוצאות שונות,1301,הוצאות שונות,130101,פיצויים לנפגעים ונזקי, 	497 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,13,הוצאות שונות,1301,הוצאות שונות,130103,הקלות במיסים," 	111,092 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,13,הוצאות שונות,1301,הוצאות שונות,130105,הוצאות שונות," 	2,453,107 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,13,הוצאות שונות,1301,הוצאות שונות,130108,השתתפות בחברה למפעלי," 	8,079 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,13,הוצאות שונות,1301,הוצאות שונות,130110,שיפוי רשויות מקומיות," 	155,829 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,13,הוצאות שונות,1301,הוצאות שונות,130119,מימון הכח הרב לאומי," 	93,056 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,13,הוצאות שונות,1301,הוצאות שונות,130120,פיתוח והפעלת תוכניות," 	1,553 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,13,הוצאות שונות,1301,הוצאות שונות,130122,הפרטת בנקים, 	730 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,13,הוצאות שונות,1301,הוצאות שונות,130123,"פדיון אג""ח וניהול"," 	2,441 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,13,הוצאות שונות,1301,הוצאות שונות,130130,רזרבה לפעולות מיוחדות," 	791,618 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5410,הרשות להגבלים עסקיים,541001,שכר," 	35,288 ", 	-00 , 	-00 , 	-00 , 	88 , 	468 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5410,הרשות להגבלים עסקיים,541002,תפעול," 	18,502 ", 	300 , 	-300 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5410,הרשות להגבלים עסקיים,541080,רזרבה," 	2,240 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5411,הרשות להגנת הצרכן,541101,שכר," 	7,779 ", 	-00 , 	-00 , 	-00 , 	28 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5411,הרשות להגנת הצרכן,541102,תפעול," 	5,669 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5411,הרשות להגנת הצרכן,541180,רזרבה, 	307 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5412,המועצה הישראלית,541201,המועצה הישראלית," 	10,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5412,המועצה הישראלית,541280,רזרבה, 	117 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים," 	194,024 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות," 	34,551 ", 	-00 , 	-00 , 	-00 , 	-00 , 	660 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543101,שכר," 	8,057 ", 	-00 , 	-00 , 	-00 , 	10 , 	149 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות," 	34,676 ", 	-00 , 	-00 ," 	70,000 ", 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5432,איגוד ערים כנרת,543201,פעולות הסדרה," 	41,772 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח," 	23,602 ", 	-00 , 	-00 ," 	23,602 ", 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8303,פיתוח משרד ראש,830301,התקשוב הממשלתי," 	90,476 "," 	4,688 "," 	-4,688 "," 	147,832 ", 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8303,פיתוח משרד ראש,830302,פרויקטים והחלטות ממשלה," 	306,803 ", 	-00 , 	-00 ," 	570,290 ", 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות," 	748,944 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830402,רזרבה לרפורמה בתכנון," 	35,974 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8305,השקעות בטכנולוגיות,830502,פעולות מיוחדות," 	340,697 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8305,השקעות בטכנולוגיות,830504,פרויקטי מחשוב רוחביים," 	68,770 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8305,השקעות בטכנולוגיות,830505,תקשוב-פרויקטים רוחביים," 	94,393 ", 	-00 , 	-00 ," 	94,393 ", 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8306,השקעות בחברות,830603,גופים במשבר - מימון," 	684,346 ", 	-00 , 	-00 ," 	682,030 ", 	-00 , 	-00 
2015,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8307,מימון תוכניות הבראה,830701,מימון תוכניות הבראה," 	679,789 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,7,הוצאות אחרות,73,רזרבה,47,רזרבה כללית,4701,רזרבה כללית,470101,רזרבה כללית," 	12,058,000 ", 	-00 , 	-00 ," 	10,000,000 ", 	325 , 	-00 
2015,8,הכנסות,81,מסים ישירים,00,הכנסות המדינה,0001,מס הכנסה,000102,מס הכנסה שכירים," 	41,035,324 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,81,מסים ישירים,00,הכנסות המדינה,0001,מס הכנסה,000103,מס הכנסה סקטור עסקי," 	65,164,675 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,81,מסים ישירים,00,הכנסות המדינה,0002,מיסים על הוצאות שכר,000202,"מע""מ על מלכרים"," 	10,000,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,81,מסים ישירים,00,הכנסות המדינה,0002,מיסים על הוצאות שכר,000203,"מע""מ על פיננסים"," 	3,300,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
