שנה,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,קוד תקנה,שם תקנה,שם תקנה מלא,"תקנה פעילה / פש""ח",סוג הוצאה,מקורי - נטו,מקורי - הוצאה מותנית,תקציב מקורי - הכנסה מיועדת,מקורי - הרשאה,תקציב מקורי - שיא כא,תקציב מקורי - עבצ,תקציב מקורי - כמויות,תקציב מאושר - הוצאות נטו,תקציב מאושר - הוצאה מותנית בהכנסה,תקציב מאושר - הכנסה מיועדת,תקציב מאושר - הרשאה להתחייב,תקציב מאושר - שיא כא,תקציב מאושר - עבצ,תקציב מאושר - כמויות,ביצוע - מזומן
2013,12,גמלאות ופיצויים,12-13,תפעול מנהלת הגמלאות,12-13-01,תפעול מנהלת הגמלאות,12-13-01-01,הפקת תלושי גמלה,הפקת תלושי גמלה,תקנה פעילה,הוצאה,"19,668",0,0,0,0,0,0,"22,377",0,0,0,0,0,0,"17,893"
2013,12,גמלאות ופיצויים,12-13,תפעול מנהלת הגמלאות,12-13-01,תפעול מנהלת הגמלאות,12-13-01-03,השתתפות באוצר-דואר,השתתפות באוצר-דואר ומשלוחים,תקנה פעילה,הוצאה,"1,881",0,0,0,0,0,0,"1,881",0,0,0,0,0,0,"1,811"
2013,12,גמלאות ופיצויים,12-13,תפעול מנהלת הגמלאות,12-13-01,תפעול מנהלת הגמלאות,12-13-01-04,השתתפות באוצר - שירותי,השתתפות באוצר - שירותי מיחשוב,תקנה פעילה,הוצאה,"2,324",0,0,0,0,0,0,"2,324",0,0,0,0,0,0,"2,324"
2013,12,גמלאות ופיצויים,12-13,תפעול מנהלת הגמלאות,12-13-01,תפעול מנהלת הגמלאות,12-13-01-05,תפעול ייעוץ וביקורת,תפעול ייעוץ וביקורת,תקנה פעילה,הוצאה,"5,118",0,0,0,0,0,0,"6,872",0,0,0,0,0,0,"1,681"
2013,12,גמלאות ופיצויים,12-13,תפעול מנהלת הגמלאות,12-13-01,תפעול מנהלת הגמלאות,12-13-01-07,מחשוב מנהלת הגמלאות,מחשוב מנהלת הגמלאות,תקנה פעילה,הוצאה,"1,994",0,0,0,0,0,0,"3,621",0,0,0,0,0,0,678
2013,12,גמלאות ופיצויים,12-13,תפעול מנהלת הגמלאות,12-13-01,תפעול מנהלת הגמלאות,12-13-01-09,רזרבה,רזרבה,תקנה פעילה,הוצאה,"1,000",0,0,0,0,0,0,"1,000",0,0,0,0,0,0,0
2013,12,גמלאות ופיצויים,12-13,תפעול מנהלת הגמלאות,12-13-01,תפעול מנהלת הגמלאות,12-13-01-10,מערכת סליקה,מערכת סליקה,תקנה פעילה,הוצאה,541,"1,915",0,0,0,0,0,541,"1,915",0,0,0,0,0,"2,456"
2013,12,גמלאות ופיצויים,12-13,תפעול מנהלת הגמלאות,12-13-01,תפעול מנהלת הגמלאות,12-13-01-11,הכנסות מסלקה ממוטבים,הכנסות מסלקה ממוטבים,תקנה פעילה,הכנסה,0,0,"-1,915",0,0,0,0,0,0,"-1,915",0,0,0,0,"-2,046"
2013,12,גמלאות ופיצויים,12-13,תפעול מנהלת הגמלאות,12-13-01,תפעול מנהלת הגמלאות,12-13-01-12,רכישת שירותים ממשרדי,רכישת שירותים ממשרדי הממשלה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,12,גמלאות ופיצויים,12-13,תפעול מנהלת הגמלאות,12-13-01,תפעול מנהלת הגמלאות,12-13-01-13,מכירת שירותים למשרדי,מכירת שירותים למשרדי הממשלה,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,12,גמלאות ופיצויים,12-20,רזרבה,12-20-01,רזרבה,12-20-01-02,רזרבה לעמידה ביעד,רזרבה לעמידה ביעד ההוצאה,תקנה פעילה,הוצאה,"580,724",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,גמלאות ופיצויים,12-99,חשבון מעבר,12-99-99,חשבון מעבר,12-99-99-99,חשבון מעבר,חשבון מעבר,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-01,פיצויים לנפגעים ונזקי,13-01-01-01,פיצויים לנפגעים ונזקי,פיצויים לנפגעים ונזקי רכוש במקרים חריגים,תקנה פעילה,הוצאה,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-02,השתתפויות ותרומות,13-01-02-02,השתתפות בקרן וולף,השתתפות בקרן וולף,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,60,0,0,0,0,0,0,57
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-03,הקלות במיסים,13-01-03-01,הקלות במיסים כללי,הקלות במיסים כללי,תקנה פעילה,הוצאה,"62,988",0,0,0,0,0,0,"82,988",0,0,0,0,0,0,"82,916"
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-03,הקלות במיסים,13-01-03-07,החזר מיסים בית הספר,החזר מיסים בית הספר האמריקאי,תקנה פעילה,הוצאה,"1,293",0,0,0,0,0,0,"1,993",0,0,0,0,0,0,"1,813"
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-03,הקלות במיסים,13-01-03-08,תפעול ועדת משמעת ברשות,תפעול ועדת משמעת ברשות לניירות ערך,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-03,הקלות במיסים,13-01-03-12,רזרבה לעמידה ביעד,רזרבה לעמידה ביעד ההוצאה- רשות המיסים,תקנה פעילה,הוצאה,"2,619",0,0,0,0,0,0,"2,619",0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-03,הקלות במיסים,13-01-03-17,החזר מיסים בגין,החזר מיסים בגין הלוואות לעובדי מדינה,תקנה פעילה,הוצאה,"52,371",0,0,0,0,0,0,"12,371",0,0,0,0,0,0,"7,500"
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-03,הקלות במיסים,13-01-03-20,רזרבה להתייקרויות,רזרבה להתייקרויות בתשלומי העברה,תקנה פעילה,הוצאה,"2,100",0,0,0,0,0,0,"2,100",0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-04,ריבית להוצאות משפטיות,13-01-04-01,ריבית הוצאות משפטיות,ריבית הוצאות משפטיות ושונות,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"36,290",0,0,0,0,0,0,"36,474"
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-04,ריבית להוצאות משפטיות,13-01-04-02,תשלום ריבית לקרן פורד,תשלום ריבית לקרן פורד,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-01,רזרבה לתכניות הבראה,רזרבה לתכניות הבראה במועצות הדתיות,תקנה פעילה,הוצאה,"32,782",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-02,רזרבה להתייקרויות,רזרבה להתייקרויות,תקנה פעילה,הוצאה,958,0,0,0,0,0,0,958,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-05,ייעוץ לנושא ביטוח,ייעוץ לנושא ביטוח אסונות טבע,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-06,יועצים בתחומי הדלק והגז,יועצים בתחומי הדלק והגז,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-20,עתודה לתביעות,עתודה לתביעות,תקנה פעילה,הוצאה,"305,431",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-22,רזרבה ליישום מס הכנסה,רזרבה ליישום מס הכנסה שלילי,תקנה פעילה,הוצאה,"937,561",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-25,עתודה לפעילות פיננסית,עתודה לפעילות פיננסית,תקנה פעילה,הוצאה,"195,303",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-26,קידום פרויקטים,קידום פרויקטים ממשלתיים,תקנה פעילה,הוצאה,"221,879",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-29,רזרבה לעמידה ביעד,רזרבה לעמידה ביעד ההוצאה- יישום מס הכנסה שלילי,תקנה פעילה,הוצאה,"163,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-32,העסקת רואה- חשבון,"העסקת רואה- חשבון במנהלת סל""ע",תקנה פעילה,הוצאה,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-33,יועצים- פריפריה,יועצים- פריפריה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-34,ייעוץ בנושאים,ייעוץ בנושאים אסטרטגיים וניהול למשא ומתן,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-35,עתודה להתייקרויות מדד,עתודה להתייקרויות מדד,תקנה פעילה,הוצאה,"529,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-36,עתודה לפעולות בתחום,עתודה לפעולות בתחום התעשייה והמסחר,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-37,תשלומי מס הכנסה שלילי,תשלומי מס הכנסה שלילי,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"924,373",0,0,0,0,0,0,"878,772"
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-38,פעולות לעידוד סחר,פעולות לעידוד סחר ישראלי,תקנה פעילה,הוצאה,"29,924",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-39,עתודה לפעולות בתחום,עתודה לפעולות בתחום התיירות,תקנה פעילה,הוצאה,"8,302",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-42,הצטרפות ל- OECD,הצטרפות ל- OECD,תקנה פעילה,הוצאה,"56,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-43,"עתודה לתביעות נדל""ן","עתודה לתביעות נדל""ן",תקנה פעילה,הוצאה,"26,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-44,המוסד לבוררות מוסכמת,המוסד לבוררות מוסכמת,תקנה פעילה,הוצאה,600,0,0,0,0,0,0,663,0,0,0,0,0,0,398
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-50,רכישת שירותי ייעוץ,רכישת שירותי ייעוץ,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"17,090",0,0,0,0,0,0,"4,497"
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-52,התייקרויות שונות,התייקרויות שונות,תקנה פעילה,הוצאה,"343,911",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-53,עתודה לפעילויות בלתי,עתודה לפעילויות בלתי צפויות,תקנה פעילה,הוצאה,"150,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-05,הוצאות שונות,13-01-05-54,תכנית המיעוטים,תכנית המיעוטים,תקנה פעילה,הוצאה,"22,093",0,0,0,0,0,0,98,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-08,השתתפות בחברה למפעלי,13-01-08-09,רזרבה לתמיכה בפעילות,רזרבה לתמיכה בפעילות (עבור ילדי עובדים וגימלאים),תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-08,השתתפות בחברה למפעלי,13-01-08-11,תמיכה בפעילות עבור,תמיכה בפעילות עבור ילדי עובדים וגימלאים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"9,000",0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-08,השתתפות בחברה למפעלי,13-01-08-12,רזרבה לעמידה ביעד,רזרבה לעמידה ביעד ההוצאה - תמיכה בפעולות,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-10,שיפוי רשויות מקומיות,13-01-10-01,שיפוי רשויות מקומיות,שיפוי רשויות מקומיות,תקנה פעילה,הוצאה,"55,708",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-10,שיפוי רשויות מקומיות,13-01-10-02,רזרבה להתייקרויות,רזרבה להתייקרויות בתשלומי העברה,תקנה פעילה,הוצאה,"1,695",0,0,0,0,0,0,"1,695",0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-10,שיפוי רשויות מקומיות,13-01-10-04,רזרבה לעמידה ביעד,רזרבה לעמידה ביעד ההוצאה,תקנה פעילה,הוצאה,"6,500",0,0,0,0,0,0,"6,500",0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-10,שיפוי רשויות מקומיות,13-01-10-05,פרוייקטים בחטיבת פנים,פרוייקטים בחטיבת פנים ומקרקעין,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"2,332",0,0,0,0,0,0,516
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-10,שיפוי רשויות מקומיות,13-01-10-06,אשראי לרשויות,אשראי לרשויות,תקנה פעילה,הוצאה,"100,000",0,0,0,0,0,0,"313,567",0,0,0,0,0,0,"170,236"
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-10,שיפוי רשויות מקומיות,13-01-10-07,רזרבה אשראי לרשויות,רזרבה אשראי לרשויות,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-10,שיפוי רשויות מקומיות,13-01-10-08,סיוע בשיקום נזקי,סיוע בשיקום נזקי השריפה בכרמל,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-10,שיפוי רשויות מקומיות,13-01-10-09,מכרז אשכולות,מכרז אשכולות,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"2,000",0,0,0,0,0,0,645
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-19,מימון הכח הרב לאומי,13-01-19-01,מימון הכח הרב לאומי,מימון הכח הרב לאומי,תקנה פעילה,הוצאה,"79,184",0,0,0,0,0,0,"91,500",0,0,0,0,0,0,"91,133"
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-19,מימון הכח הרב לאומי,13-01-19-02,רזרבה להתייקרויות,"רזרבה להתייקרויות במט""ח",תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-19,מימון הכח הרב לאומי,13-01-19-03,רזרבה למימון הכח הרב,רזרבה למימון הכח הרב לאומי,תקנה פעילה,הוצאה,"68,130",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-19,מימון הכח הרב לאומי,13-01-19-05,רזרבה לעמידה ביעד,רזרבה לעמידה ביעד ההוצאה,תקנה פעילה,הוצאה,"5,910",0,0,0,0,0,0,"5,910",0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-19,מימון הכח הרב לאומי,13-01-19-06,"רזרבה לעל""ש","רזרבה לעל""ש",תקנה פעילה,הוצאה,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-20,פיתוח והפעלת תוכניות,13-01-20-01,בדיקות רפואיות,בדיקות רפואיות,תקנה פעילה,הוצאה,"1,470",0,0,0,0,0,0,"2,192",0,0,0,0,0,0,"1,199"
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-20,פיתוח והפעלת תוכניות,13-01-20-02,פעילות יום ו' לגמלאים,פעילות יום ו' לגמלאים,תקנה פעילה,הוצאה,206,0,0,0,0,0,0,260,0,0,0,0,0,0,248
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-20,פיתוח והפעלת תוכניות,13-01-20-03,הסברה ברפואה מונעת,הסברה ברפואה מונעת,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-22,הפרטת בנקים,13-01-22-01,הפרטת בנקים,הפרטת בנקים,תקנה פעילה,הוצאה,583,0,0,0,0,0,0,"2,150",0,0,0,0,0,0,39
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-22,הפרטת בנקים,13-01-22-05,מימון פעילות ועדות,מימון פעילות ועדות הבנקים על פי חוק המניות הבנקאיות שבהסדר,תקנה פעילה,הוצאה,204,0,0,0,0,0,0,422,0,0,0,0,0,0,204
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-23,"פדיון אג""ח וניהול",13-01-23-01,פידיון מוקדם של,"פידיון מוקדם של אג""ח בארה""ב",תקנה פעילה,הוצאה,"2,595",0,0,0,0,0,0,"6,726",0,0,0,0,0,0,"4,049"
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-23,"פדיון אג""ח וניהול",13-01-23-04,ניהול הלוואות - חברה,ניהול הלוואות - חברה לפיתוח התיירות,תקנה פעילה,הוצאה,39,0,0,0,0,0,0,39,0,0,0,0,0,0,34
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-24,פרוייקט ניהול,13-01-24-02,"ייעוץ, ספרות מקצועית","ייעוץ, ספרות מקצועית ונסיעות לחו""ל",תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-25,מימון הסכמים קודמים,13-01-25-08,השתתפות במשרדי הממשלה,השתתפות במשרדי הממשלה לפיתוח הנגב והגליל,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,13,הוצאות שונות,13-01,הוצאות שונות,13-01-25,מימון הסכמים קודמים,13-01-25-10,ילדים במצוקה,ילדים במצוקה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
