שנה,קוד רמה 1,שם רמה 1,קוד ושם רמה 1,קוד רמה 2,שם רמה 2,קוד ושם רמה 2,קוד סוג סעיף,שם סוג סעיף,קוד סעיף,שם סעיף,קוד ושם סעיף,קוד תחום,שם תחום,קוד ושם תחום,קוד תכנית,שם תכנית,קוד ושם תכנית,קוד מיון רמה 1,שם מיון רמה 1,קוד ושם מיון רמה 1,קוד מיון רמה 2,שם מיון רמה 2,קוד ושם מיון רמה 2,הוצאה/הכנסה,סוג תקציב,הוצאה נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כח אדם,עבצ,כמות
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2413    ,מרכזים רפואיים לבריאות,2413    -מרכזים רפואיים לבריאות,241344  ,גוש דן - שרות קהילתי,241344  -גוש דן - שרות קהילתי,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,35,רשות מקרקעי ישראל,35-רשות מקרקעי ישראל,5,מפעלים עסקיים,98      ,הוצאות מינהל מקרקעי,98      -הוצאות מינהל מקרקעי,9824    ,הקרן לשטחים פתוחים,9824    -הקרן לשטחים פתוחים,982401  ,הקרן לשטחים פתוחים,982401  -הקרן לשטחים פתוחים,007,השקעה,007-השקעה,047,השקעה בארץ,047-השקעה בארץ,הוצאה,מקורי,100000,0,0,110000,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2440    ,מרכזים לבריאות הנפש,2440    -מרכזים לבריאות הנפש,244007  ,מרכז רפואי ירושלמי,244007  -מרכז רפואי ירושלמי,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,5111,25497,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2430    ,רזרבה להתיקרויות,2430    -רזרבה להתיקרויות,243010  ,רזרבה להתיקרויות שכר,243010  -רזרבה להתיקרויות שכר,001,שכר,001-שכר,104,רזרבה,104-רזרבה,הוצאה,מקורי,36705,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2030    ,הסעות הצטיידות ופיתוח,2030    -הסעות הצטיידות ופיתוח,203015  ,"שיפוצים והצטיידות בבי""ס","203015  -שיפוצים והצטיידות בבי""ס",003,העברות,003-העברות,029,שכר עקיף,029-שכר עקיף,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2440    ,מרכזים לבריאות הנפש,2440    -מרכזים לבריאות הנפש,244001  ,מרכז רפואי מזרע,244001  -מרכז רפואי מזרע,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,301,הפחתות,301-הפחתות,הכנסה,מקורי,-5157,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,34,בינוי ושיכון,34-בינוי ושיכון,2,תקציב פיתוח,70      ,שיכון,70      -שיכון,7002    ,בנייה חדשה,7002    -בנייה חדשה,700208  ,משק סגור מעלה אדומים,700208  -משק סגור מעלה אדומים,007,השקעה,007-השקעה,044,רזרבה,044-רזרבה,הוצאה,מקורי,0,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,35,רשות מקרקעי ישראל,35-רשות מקרקעי ישראל,5,מפעלים עסקיים,98      ,הוצאות מינהל מקרקעי,98      -הוצאות מינהל מקרקעי,9822    ,פעולות עסקיות והשירות,9822    -פעולות עסקיות והשירות,982208  ,הרשות להסדרת הבדואים,982208  -הרשות להסדרת הבדואים,007,השקעה,007-השקעה,047,השקעה בארץ,047-השקעה בארץ,הוצאה,מקורי,170000,0,0,170000,0,0,0
2016,3,תשתיות,3-תשתיות,32,משק המים,32-משק המים,1,תקציב רגיל,41      ,רשות ממשלתית למים,41      -רשות ממשלתית למים,4131    ,רזרבות,4131    -רזרבות,413101  ,רזרבה להתייקרויות,413101  -רזרבה להתייקרויות,002,קניות,002-קניות,173,רזרבה,173-רזרבה,הוצאה,מקורי,1351,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,35,רשות מקרקעי ישראל,35-רשות מקרקעי ישראל,5,מפעלים עסקיים,98      ,הוצאות מינהל מקרקעי,98      -הוצאות מינהל מקרקעי,9873    ,הכנסות הון,9873    -הכנסות הון,987312  ,דמי חכירה מהוונים מבניה,987312  -דמי חכירה מהוונים מבניה,004,הכנסות מיועדות,004-הכנסות מיועדות,042,הכנסות תקציב פיתוח,042-הכנסות תקציב פיתוח,הכנסה,מקורי,876,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,94      ,בתי חולים ממשלתים,94      -בתי חולים ממשלתים,9411    ,מרכז רפואי עירוני,9411    -מרכז רפואי עירוני,941102  ,מרכז רפואי עירוני,941102  -מרכז רפואי עירוני,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,301,הפחתות,301-הפחתות,הכנסה,מקורי,-191000,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,24,רווחה,24-רווחה,1,תקציב רגיל,23      ,משרד הרווחה והשירותים,23      -משרד הרווחה והשירותים,2301    ,תחום פעולה כללי,2301    -תחום פעולה כללי,230111  ,תכנון תקציבי,230111  -תכנון תקציבי,003,העברות,003-העברות,034,תשלומי העברה סוציאליים,034-תשלומי העברה סוציאליים,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2022    ,אמרכלות ועובדי משרד,2022    -אמרכלות ועובדי משרד,202203  ,השתלמות והדרכה,202203  -השתלמות והדרכה,003,העברות,003-העברות,034,תשלומי העברה סוציאליים,034-תשלומי העברה סוציאליים,הוצאה,מקורי,0,0,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,53,תעשיה ותעסוקה,53-תעשיה ותעסוקה,1,תקציב רגיל,38      ,תמיכות בענפי המשק,38      -תמיכות בענפי המשק,3830    ,המדען הראשי,3830    -המדען הראשי,383010  ,רזרבה,383010  -רזרבה,003,העברות,003-העברות,036,רזרבה,036-רזרבה,הוצאה,מקורי,33983,0,0,80000,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,26,"מדע, תרבות וספורט","26-מדע, תרבות וספורט",1,תקציב רגיל,19      ,"משרד המדע והחלל, התרבות","19      -משרד המדע והחלל, התרבות",1999    ,חשבוןמעבר,1999    -חשבוןמעבר,199999  ,חשבון מעבר,199999  -חשבון מעבר,028,חשבונות מעבר,028-חשבונות מעבר,095,חשבונות מעבר,095-חשבונות מעבר,הוצאה,מקורי,0,0,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,53,תעשיה ותעסוקה,53-תעשיה ותעסוקה,1,תקציב רגיל,38      ,תמיכות בענפי המשק,38      -תמיכות בענפי המשק,3830    ,המדען הראשי,3830    -המדען הראשי,383004  ,"מו""פ בין-לאומי","383004  -מו""פ בין-לאומי",002,קניות,002-קניות,198,"קניות בחו""ל","198-קניות בחו""ל",הוצאה,מקורי,654000,0,0,0,0,0,0
2016,7,הוצאות אחרות,7-הוצאות אחרות,71,גמלאות,71-גמלאות,1,תקציב רגיל,12      ,גמלאות ופיצויים,12      -גמלאות ופיצויים,1212    ,הסדר קרנות הפנסיה,1212    -הסדר קרנות הפנסיה,121201  ,הסדר קרנות הפנסיה,121201  -הסדר קרנות הפנסיה,003,העברות,003-העברות,034,תשלומי העברה סוציאליים,034-תשלומי העברה סוציאליים,הוצאה,מקורי,3924000,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,41,ראש הממשלה,41-ראש הממשלה,1,תקציב רגיל,04      ,משרד ראש הממשלה,04      -משרד ראש הממשלה,0459    ,לשכת הקשר נתיב,0459    -לשכת הקשר נתיב,045901  ,נתיב,045901  -נתיב,001,שכר,001-שכר,185,"שכר בחו""ל","185-שכר בחו""ל",הוצאה,מקורי,14570,0,0,0,21,0,206
2016,5,ענפי משק,5-ענפי משק,52,חקלאות,52-חקלאות,1,תקציב רגיל,33      ,משרד החקלאות,33      -משרד החקלאות,3304    ,הרשות לפיתוח והתיישבות,3304    -הרשות לפיתוח והתיישבות,330402  ,תפעול רשות הבדואים,330402  -תפעול רשות הבדואים,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,3452,0,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,52,חקלאות,52-חקלאות,1,תקציב רגיל,33      ,משרד החקלאות,33      -משרד החקלאות,3302    ,מנהל המחקר החקלאי,3302    -מנהל המחקר החקלאי,330202  ,הוצאות תפעול ופעולות,330202  -הוצאות תפעול ופעולות,004,הכנסות מיועדות,004-הכנסות מיועדות,041,הכנסות תקציב רגיל,041-הכנסות תקציב רגיל,הכנסה,מקורי,0,0,-57000,0,0,0,0
2016,3,תשתיות,3-תשתיות,34,בינוי ושיכון,34-בינוי ושיכון,2,תקציב פיתוח,70      ,שיכון,70      -שיכון,7005    ,דיור ציבורי,7005    -דיור ציבורי,700510  ,פתרונות לדיור ציבורי,700510  -פתרונות לדיור ציבורי,007,השקעה,007-השקעה,044,רזרבה,044-רזרבה,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2404    ,הכשרה והדרכה,2404    -הכשרה והדרכה,240464  ,מידע על הרעלות,240464  -מידע על הרעלות,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,45,פנים ושלטון מקומי,45-פנים ושלטון מקומי,1,תקציב רגיל,06      ,משרד הפנים,06      -משרד הפנים,0630    ,מינהל התכנון,0630    -מינהל התכנון,063001  ,שכר וכוח אדם,063001  -שכר וכוח אדם,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,93      ,"בתי""ח פסיכיאטרים","93      -בתי""ח פסיכיאטרים",9310    ,מרכז גריאטרי נתניה,9310    -מרכז גריאטרי נתניה,931003  ,סבסוד/השתתפויות,931003  -סבסוד/השתתפויות,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,301,הפחתות,301-הפחתות,הכנסה,מקורי,0,0,0,0,0,0,0
2016,1,בטחון וסדר ציבורי,1-בטחון וסדר ציבורי,13,בטחון-אחר,13-בטחון-אחר,1,תקציב רגיל,16      ,הוצאות חירום אזרחיות,16      -הוצאות חירום אזרחיות,1617    ,רשות חירום לאומית,1617    -רשות חירום לאומית,161703  ,פרויקטי רשות חירום,161703  -פרויקטי רשות חירום,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,45,פנים ושלטון מקומי,45-פנים ושלטון מקומי,1,תקציב רגיל,06      ,משרד הפנים,06      -משרד הפנים,0621    ,הבחירות ברשויות,0621    -הבחירות ברשויות,062102  ,מימון מפלגות רשויות,062102  -מימון מפלגות רשויות,003,העברות,003-העברות,036,רזרבה,036-רזרבה,הוצאה,מקורי,470,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2021    ,יחידות מטה,2021    -יחידות מטה,202104  ,פרסי ישראל,202104  -פרסי ישראל,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,42,אוצר,42-אוצר,2,תקציב פיתוח,51      ,דיור ממשלתי,51      -דיור ממשלתי,5107    ,בינוי משרדי ממשלה ובתי,5107    -בינוי משרדי ממשלה ובתי,510702  ,בינוי בתי משפט,510702  -בינוי בתי משפט,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הכנסה,מקורי,-29000,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2038    ,העברות למוסדות תורניים,2038    -העברות למוסדות תורניים,203804  ,תמיכה בכוללים,203804  -תמיכה בכוללים,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הכנסה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,26,"מדע, תרבות וספורט","26-מדע, תרבות וספורט",1,תקציב רגיל,19      ,"משרד המדע והחלל, התרבות","19      -משרד המדע והחלל, התרבות",1940    ,מנהל מדע,1940    -מנהל מדע,194001  ,מדע וקהילה,194001  -מדע וקהילה,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
