budget_code,publication_id,reason,description,volume
20241045,539492,3(29),"ועדת הרכישות המשרדית ממליצה לועדת הפטור בחשכ""ל לאשר התקשרות בפטור מחובת מכרז עם שתי המועצות האיזוריות שהוקמו במקום המועצה האזורית אבו בסמה, בהיותן ספק יחיד - כל אחת לגבי הישובים הסמוכים אליה, למתן שרותי שרותים לתפעול מערכת החינוך של הפזורה הבדואית הכוללת שרותי אחזקת בתי""ס וגנים הפועלים עדיין בפזורה הבדואית, לתקופה 1/2/13 - 27/8/13, בעלות לפי החלוקה הבאה: המועצה האזורית ""נווה מדבר"" - 4,561,628 ש""ח. המועצה אזורית ""אל קסום"" - 3,239,739 ש""ח ובסך כולל שח 7,801,367 ש""ח.",7801367
20240593,539373,3(30),"התקשרות עם בי""ס מנדל למנהיגות חינוכית להפעלת תכנית למנהיגות במיזם משותף",4000000
20220451,539369,3(14א)(א),התקשרות עם חניון כיכר ספרא א.מ. חניות ירושלים לעובדי המשרד,268234
20241853,539368,3(30),התקשרות עם עמותת אורות ערכים תורה ומסורת במיזם משותף,1661017
20220345,539365,3(30),התקשרות עם מכון מנדל למנהיגות במיזם משותף,125860
20210241,539364,3(29),"התקשרות עם חב' יפעת המכרז למידע תקשורתי בע""מ כספק יחיד",609841
20220449,539339,3ג,"ועדת הרכישות המשרדית אישרה הארכת התקשרות עם ""אלווין ישראל"" במסגרת האופציה שהוגדרה במכרז 48/12.10 לטיפול בדואר נכנס ויוצא ובמשלוחים, להארכה לשנה + 3 למסגרת השנה השלישת למכרז.",991200
20241427,539333,3ג,"מינהל הנוער מאשר את הארכת ההתקשרות עם עמותת ""מבראשית ""לצורך הפעלת תוכניות מסע ישראלי",0.1
20241450,539331,3ג,"המשך התקשרות עם חברת מרמנת - ארגון וניהול פרוייקטים בע""מ לצורך תיאום ובקרהת תכניות של מסעות בני הנוער לפולין.",686728
20210345,539330,3ג,וועדת הרכישות מאשרת את המשך ההתקשרות עם חברת אמקה תשלובות לצורך הפקת תלושי שכר חסויים לעובדי ההוראה.,799444
20230871,539328,3ג,"האגף לחינוך פנימייתי ות""מ מאשר את ההתקשרות עם חב' אשד- מהנדסים ויועצים בע""מ למורך אספקת שירותי דיור למורות חיילות במערכת החינוך",2029423
20230259,539327,3ג,"אגף בכיר לכוח אדם בהוראה מאשר את המשך ההתקשרות עם מכון שלם א.מ בע""מ למתן שירותים פסיכולוגיים לעובדי הוראה .",318380
20230259,539326,3ג,"וועדת רכישות מאשרת את המשך ההתקשרות עם מכון א.מבע""מ לצורך מצם שירותים פסיכולוגיים לעובדי הוראה הכוללת התערבות וטיפול במשבר/טיפול משפחתי/זוגי/טיפול אינדיבידואלי/ טיפול פסיכיאטרי .",318380
20270650,539325,3ג,מינהל מדע וטכנולוגיה מאשר את הארכת ההתקשרות עם אוניברסיטת אריאל בשומרון לצורך תכנון וסיוע למוסדות חינוך בהפעלה והטמעה פדגוגית של תכניות התקשוב.,2407803
20240555,539323,3ג,"וועדת רכישות מאשרת את הרחבת ההתקשרות עם חברת אקסיומה - הישגים בהשכלה בע""מ לצורך הפעלת תכניות בתחום המגדר ושוויון בין המינים במערכת החינוך .",986368
20241484,539321,3ג,"מינהל הנוער מאשר את המשך ההתקשרות עם עמותת ""עלומה"" להכנת בני נוער מנותקים ו/או בסיכון לאזרחות ולהשתלבות חברתית נורמטיבית.",667259
20271143,539320,3ג,"המשך התקשרות עם חב' מרמנת - ארגון וניהול פרוייקטים בע""מ לביצוע חלוקת מלגות לתלמידים וסטודנטים באמצעות מוסדות חינוך או מלגות אישיות .",417023
20261299,539319,3ג,"וועדת רכישות אישרה את הרחבת ההתקשרות עם חב' פמי פרמיום בע""מ לצורך מתן שירותי בריאות לתלמידי החינוך המיוחד",21847036
20210855,539317,3ג,"וועדת רכישות אישורה את המשך ההתקשרות עם חב' ""אמ.אמ.אמ יעוץ הנדסי"" במסגרת מכרז 17/5.2011- תפעות ועדות לשקילת תארים שלישיים זרים , תארים ראשון ושני בלמידה מרחוק.",341757
20261266,539314,3ג,ועדת רכישות אישרה את המשך ההתקשרות עם עמותת טללים עבורהפעלת שירותי חינוך לילדים חולים בביתם,20453000
20261261,539312,3ג,"ועדת רכישות אישרה את המשך והרחבת ההתקשרות עם עמותת אתגרים במסגרת מכרז 15/6.12- מאגר מבצעי פעילות ספורט אתגרי, נופש וחוויה למוסדות החינוך המיוחד",3999900
20261150,539310,3ג,"ועדת רכישות אישרה את המשך ההתקשרות עם ""אגוד ערים לאיכות הסביבה"" במסגרת מכרז 74/12.08- ביצוע ימי העשרה במדעי הטבע , הסביבה ,גאוגרפיה וקידום סביבות ירקות",310015
20240149,539307,3ג,"וועדת רכישות מאשר המשך התקשרות עם חברת ""אקסיומה הישגים בהשכלה בע""מ"" לתפעול והטמעת תכניות במסגרת תכנית החומש , במגזרים הערבי, הבדואי והדרוזי.",2839102
20271041,539303,3ג,ועדת רכישות מאשרת את המשך ההתקשרות עם חברת דואר ישראל במסגרת מכרז 44/11.09 - אכסון מאובטח למעטפות המכילות שאלוני בחינות בגרות וחלוקתם באמצעות אתרי אכסון,5611320
2022461,539301,3ג,"המשך התקשרות עם ""כלל בריאות"" למתן שירותי שיניים לתלמידים שנפגעו בתאונה, ע""י מרפאות שבהסדר בפריסה ארצית",6930000
20270990,539288,3ג,"הארכת התקשרות עם חב' גאודע במסגרת מכרז 30/8.09 לתפעול מערך קליטת המידע לתקצוב מדעי יהדות , במסגרת האופציה שהוגדרה במכרז לשנה +3 שנים, למסגרת השנהב הרביעית שנת 2013.",648086
20271041,539287,3ג,"ועדת רכישות אישרה המשך התקשרות עם מט""ח במסגרת מכרז היקפים משתנים 32/7.10 לכתיבה וביצוע בחינות למורים המועמדים להוראה במגזר הלא יהודי במסגרת האופציה שהוגדרה במכרז להארכרה לשנה + 3 , למסגרת השנה השלישית למכרז.",1455372
20220351,539286,3ג,וועדת הרכישות המשרדית אישרה הארכת התקשרות עם חב' סיגו במסגרת מכרז 2/1.2010- הפעלת יועצים למתן שירותם בנושא הפיתוח הארגוני ובנושא פיתוח משאבי אנוש,70434
20270593,539283,3ג,וועדת המרכזים מאשרת הארכת התקשרות עם חברת סייט אנד סאונד במסגרת מכרז 40/10.09 - ארגון והפעלה של קורסי הכנה להשלמת בגרות לחיילים לוחמים .,4000950
20241483,539279,3(29),וועדת המכרזים מאשרת את ההתקשרות עם המועצה לחלופי נוער צעירים כספק יחיד . לביצוע פעילות לחילופי נוער בין מדינת ישראל ובין מדינות העולם.,146000
20271041,539277,3(7),"וועדת הרכישות מאשרת את ההתקשרות עם רשות השידור ,לשידור קטעי הבנת הנשמע במסגרת בחינת הבגרות באנגלית ברשתות א' ו- ג' במהלך שנה""ל תשע""ג תשע""ד.",39000
20261299,539274,3ג,"וועדת הרכישות מאשרת את הרחבת ההתקשרות עם חברת פמי פרימיום בע""מ במסגרת מכרז 10/5.09-מתן שירותי בריאות לתמידח החינוך המיוחד",7600000
20261266,539272,3ג,וועדת הרכישות המרכזית מאשרת הרחבת התקשרות עם חברת תללים במסגרת מכרז 24/6.10- הפעלת שירותי חינוך לילדים חולים בביתם.,1663122
20220365,539268,3ג,"וועדת פטור משרדית אישרה הארכת התקשרות עם חברת מ.מ ייעוץ הנדסי בע""מ במסגרת מכרז 5/1.09 הפעלת צוותים מומחים משתלבים למערך תכנון מערכת חינוך.",1036035
20202203,539264,3ג,"ועדת הרכישות המשרדית אישרה הארכת התקשרות עם חב' סיגו במסגרת האופציה שהוגדרה במכרז להארכה לשנה + שלוש שנים, למסגרת השנה השנייה למכרז, לביצוע אבחון ארגוני ולביצוע פיתוח ארגוני בהיקף של 4680 שעות בשנה.",992700
20241761,539255,3ג,הארכת התקשרות עם חברת מקום במסגרת המכרז,582366
20220359,539248,3ג,המשך התקשרות עם איגוד הייעל וחב' קצב מהנדסים במסגרת מכרז,447057
20220447,539246,3ג,במכרז 53/12.09 אספקת שירותי מסעדה ושירותי שתייה לעובדי במשרד החינוך בירושלים זכתה חב' טעמים. נחתם הסכם למסגרת השנה הראשונה בשנת 2010 ואושרו הארכות במסגרת האופציה למימוש זכות ברירה. בפנייה זו אישרה ועדת הרכישות המשרדית הארכת עם חב' טעמים למסגרת השנה הרביעית למכרז לפי 3ג (א) - מימוש זכות ברירה בהתאם להסכם שנכרת בעקבות מכרז,101416040
20220447,539244,3ג,"ועדת הרכישות מיום 1/1/13 דיון 4 אישרה התקשרות בפטור מחובת מכרז, עם חב' אי.בי.סי, לפי תקנה 3ג בתח""ם, לאספקת שרותי ניהול אחזקה וניקיון בבניין מוסקוביץ בתל-אביב, לשנת 2013, בהיקף 2,405,508 ש""ח לא כולל מע""מ, במסגרת מימוש זכות ברירה סהתאם להסכם שנכרת בעקבות מכרז.",2405508
20210504,538742,23(א2),אישור התקשרות עם חברת בזק בינלאומילצורך ביצוע תחזורת מוצרי אבטחת מידע של חברת CHECKPOINT,236827
20241245,549986,3(4)(ב)(3),"ועדת הרכישות של המשרד ממליצה לוועדת הפטור באוצר להאריך התקשרות עם החברה למתנ""סים, כזורע ביצוע של המשרד לנושא: ייזום, ניהול, פיתוח וארגון של מרכזים קהילתיים לתקופה מיום 1.1.14 עד 31.3.14 בהיקף של 25,103,583.31 ש""ח עפ""י תכנית העבודה המצ""ב. הארכת ההתקשרות נדרשת עד לגמר הליכי חתימה על הסכם מסגרת.",25103583
20270953,549603,3(4)(ב)(3),"ועדת הרכישות המשרדית ממליצה לאשר הרחבת התקשרות עם מדרשת שדה בוקר, כזרוע ביצוע של המשרד, למתן שרותי חינוך הדרכה ופעילות חינוכית מחקרית לחינוך למדעי הסביבה בנגב ,למסגרת ההתקשרות שאושרה בועדת הפטור מיום 17/2/13 פני מס' 538731. ההרחבה הנדרשת הינה לתקופה 22/12/13 - 31/12/13, בעלות כוללת 7,792,085ש""ח.",7792085
